timestamp,file,permit_no,well_id,year,month,old_value,new_value,action
20260515_052104,usage_montly_2016.csv,D200030068,F-411,2016,4,,4799,added_jeju
20260515_052104,usage_montly_2016.csv,D200030068,F-411,2016,5,,7337,added_jeju
20260515_052104,usage_montly_2016.csv,D200030068,F-411,2016,6,,3475,added_jeju
20260515_052104,usage_montly_2016.csv,D200030068,F-411,2016,7,,1132,added_jeju
20260515_052104,usage_montly_2016.csv,D200030068,F-411,2016,8,,7206,added_jeju
20260515_052104,usage_montly_2016.csv,D200030068,F-411,2016,9,,8908,added_jeju
20260515_052104,usage_montly_2016.csv,D200030068,F-411,2016,10,,6078,added_jeju
20260515_052104,usage_montly_2016.csv,D200030068,F-411,2016,11,,5721,added_jeju
20260515_052104,usage_montly_2016.csv,D200030068,F-411,2016,12,,3735,added_jeju
20260515_052104,usage_montly_2016.csv,D200030069,F-410,2016,1,,18800,added_jeju
20260515_052104,usage_montly_2016.csv,D200030069,F-410,2016,2,,24047,added_jeju
20260515_052104,usage_montly_2016.csv,D200030069,F-410,2016,3,,21178,added_jeju
20260515_052104,usage_montly_2016.csv,D200030069,F-410,2016,4,,22752,added_jeju
20260515_052104,usage_montly_2016.csv,D200030069,F-410,2016,5,,22043,added_jeju
20260515_052104,usage_montly_2016.csv,D200030069,F-410,2016,6,,27714,added_jeju
20260515_052104,usage_montly_2016.csv,D200030069,F-410,2016,7,,29172,added_jeju
20260515_052104,usage_montly_2016.csv,D200030069,F-410,2016,8,,36698,added_jeju
20260515_052104,usage_montly_2016.csv,D200030069,F-410,2016,9,,34623,added_jeju
20260515_052104,usage_montly_2016.csv,D200030069,F-410,2016,10,,26206,added_jeju
20260515_052104,usage_montly_2016.csv,D200030069,F-410,2016,11,,27174,added_jeju
20260515_052104,usage_montly_2016.csv,D200030069,F-410,2016,12,,26687,added_jeju
20260515_052104,usage_montly_2016.csv,D200030070,F-414,2016,1,,13310,added_jeju
20260515_052104,usage_montly_2016.csv,D200030070,F-414,2016,2,,19228,added_jeju
20260515_052104,usage_montly_2016.csv,D200030070,F-414,2016,3,,20710,added_jeju
20260515_052104,usage_montly_2016.csv,D200030070,F-414,2016,4,,24553,added_jeju
20260515_052104,usage_montly_2016.csv,D200030070,F-414,2016,5,,11348,added_jeju
20260515_052104,usage_montly_2016.csv,D200030070,F-414,2016,6,,15757,added_jeju
20260515_052104,usage_montly_2016.csv,D200030070,F-414,2016,7,,12679,added_jeju
20260515_052104,usage_montly_2016.csv,D200030070,F-414,2016,8,,16791,added_jeju
20260515_052104,usage_montly_2016.csv,D200030070,F-414,2016,9,,9919,added_jeju
20260515_052104,usage_montly_2016.csv,D200030070,F-414,2016,10,,4715,added_jeju
20260515_052104,usage_montly_2016.csv,D200030070,F-414,2016,11,,6149,added_jeju
20260515_052104,usage_montly_2016.csv,D200030070,F-414,2016,12,,6637,added_jeju
20260515_052104,usage_montly_2016.csv,D200030071,F-415,2016,1,,8867,added_jeju
20260515_052104,usage_montly_2016.csv,D200030071,F-415,2016,2,,10376,added_jeju
20260515_052104,usage_montly_2016.csv,D200030071,F-415,2016,3,,10119,added_jeju
20260515_052104,usage_montly_2016.csv,D200030071,F-415,2016,4,,11333,added_jeju
20260515_052104,usage_montly_2016.csv,D200030071,F-415,2016,5,,10802,added_jeju
20260515_052104,usage_montly_2016.csv,D200030071,F-415,2016,6,,12080,added_jeju
20260515_052104,usage_montly_2016.csv,D200030071,F-415,2016,7,,9953,added_jeju
20260515_052104,usage_montly_2016.csv,D200030071,F-415,2016,8,,13232,added_jeju
20260515_052104,usage_montly_2016.csv,D200030071,F-415,2016,9,,15913,added_jeju
20260515_052104,usage_montly_2016.csv,D200030071,F-415,2016,10,,8326,added_jeju
20260515_052104,usage_montly_2016.csv,D200030071,F-415,2016,11,,3538,added_jeju
20260515_052104,usage_montly_2016.csv,D200030071,F-415,2016,12,,2442,added_jeju
20260515_052104,usage_montly_2016.csv,D200030072,F-416,2016,1,,2433,added_jeju
20260515_052104,usage_montly_2016.csv,D200030072,F-416,2016,2,,3693,added_jeju
20260515_052104,usage_montly_2016.csv,D200030072,F-416,2016,3,,3044,added_jeju
20260515_052104,usage_montly_2016.csv,D200030072,F-416,2016,4,,3582,added_jeju
20260515_052104,usage_montly_2016.csv,D200030072,F-416,2016,5,,2937,added_jeju
20260515_052104,usage_montly_2016.csv,D200030072,F-416,2016,6,,4165,added_jeju
20260515_052104,usage_montly_2016.csv,D200030072,F-416,2016,7,,3486,added_jeju
20260515_052104,usage_montly_2016.csv,D200030072,F-416,2016,8,,5343,added_jeju
20260515_052104,usage_montly_2016.csv,D200030072,F-416,2016,9,,10308,added_jeju
20260515_052104,usage_montly_2016.csv,D200030072,F-416,2016,10,,3305,added_jeju
20260515_052104,usage_montly_2016.csv,D200030072,F-416,2016,11,,3780,added_jeju
20260515_052104,usage_montly_2016.csv,D200030072,F-416,2016,12,,3888,added_jeju
20260515_052104,usage_montly_2016.csv,D200030073,F-423,2016,1,,1928,added_jeju
20260515_052104,usage_montly_2016.csv,D200030073,F-423,2016,2,,6867,added_jeju
20260515_052104,usage_montly_2016.csv,D200030073,F-423,2016,3,,10387,added_jeju
20260515_052104,usage_montly_2016.csv,D200030073,F-423,2016,4,,1945,added_jeju
20260515_052104,usage_montly_2016.csv,D200030073,F-423,2016,5,,2454,added_jeju
20260515_052104,usage_montly_2016.csv,D200030073,F-423,2016,6,,2378,added_jeju
20260515_052104,usage_montly_2016.csv,D200030073,F-423,2016,7,,2122,added_jeju
20260515_052104,usage_montly_2016.csv,D200030073,F-423,2016,8,,3322,added_jeju
20260515_052104,usage_montly_2016.csv,D200030073,F-423,2016,9,,4951,added_jeju
20260515_052104,usage_montly_2016.csv,D200030073,F-423,2016,10,,4667,added_jeju
20260515_052104,usage_montly_2016.csv,D200030073,F-423,2016,11,,4996,added_jeju
20260515_052104,usage_montly_2016.csv,D200030073,F-423,2016,12,,6649,added_jeju
20260515_052104,usage_montly_2016.csv,D200030076,F-418,2016,1,,0,added_jeju
20260515_052104,usage_montly_2016.csv,D200030076,F-418,2016,2,,0,added_jeju
20260515_052104,usage_montly_2016.csv,D200030076,F-418,2016,3,,0,added_jeju
20260515_052104,usage_montly_2016.csv,D200030076,F-418,2016,4,,0,added_jeju
20260515_052104,usage_montly_2016.csv,D200030076,F-418,2016,5,,0,added_jeju
20260515_052104,usage_montly_2016.csv,D200030076,F-418,2016,6,,0,added_jeju
20260515_052104,usage_montly_2016.csv,D200030076,F-418,2016,7,,18,added_jeju
20260515_052104,usage_montly_2016.csv,D200030076,F-418,2016,8,,0,added_jeju
20260515_052104,usage_montly_2016.csv,D200030076,F-418,2016,9,,0,added_jeju
20260515_052104,usage_montly_2016.csv,D200030076,F-418,2016,10,,0,added_jeju
20260515_052104,usage_montly_2016.csv,D200030076,F-418,2016,11,,0,added_jeju
20260515_052104,usage_montly_2016.csv,D200030076,F-418,2016,12,,0,added_jeju
20260515_052104,usage_montly_2016.csv,D200030077,F-412,2016,1,,1728,added_jeju
20260515_052104,usage_montly_2016.csv,D200030077,F-412,2016,2,,1818,added_jeju
20260515_052104,usage_montly_2016.csv,D200030077,F-412,2016,3,,1818,added_jeju
20260515_052104,usage_montly_2016.csv,D200030077,F-412,2016,4,,2734,added_jeju
20260515_052104,usage_montly_2016.csv,D200030077,F-412,2016,5,,2116,added_jeju
20260515_052104,usage_montly_2016.csv,D200030077,F-412,2016,6,,3370,added_jeju
20260515_052104,usage_montly_2016.csv,D200030077,F-412,2016,7,,2827,added_jeju
20260515_052104,usage_montly_2016.csv,D200030077,F-412,2016,8,,5410,added_jeju
20260515_052104,usage_montly_2016.csv,D200030077,F-412,2016,9,,2975,added_jeju
20260515_052104,usage_montly_2016.csv,D200030077,F-412,2016,10,,1669,added_jeju
20260515_052104,usage_montly_2016.csv,D200030077,F-412,2016,11,,1763,added_jeju
20260515_052104,usage_montly_2016.csv,D200030077,F-412,2016,12,,1754,added_jeju
20260515_052104,usage_montly_2016.csv,D200030078,F-417,2016,1,,831,added_jeju
20260515_052104,usage_montly_2016.csv,D200030078,F-417,2016,2,,3044,added_jeju
20260515_052104,usage_montly_2016.csv,D200030078,F-417,2016,3,,788,added_jeju
20260515_052104,usage_montly_2016.csv,D200030078,F-417,2016,4,,2517,added_jeju
20260515_052104,usage_montly_2016.csv,D200030078,F-417,2016,5,,614,added_jeju
20260515_052104,usage_montly_2016.csv,D200030078,F-417,2016,6,,2575,added_jeju
20260515_052104,usage_montly_2016.csv,D200030078,F-417,2016,7,,1928,added_jeju
20260515_052104,usage_montly_2016.csv,D200030078,F-417,2016,8,,8257,added_jeju
20260515_052104,usage_montly_2016.csv,D200030078,F-417,2016,9,,10353,added_jeju
20260515_052104,usage_montly_2016.csv,D200030078,F-417,2016,10,,6711,added_jeju
20260515_052104,usage_montly_2016.csv,D200030078,F-417,2016,11,,2923,added_jeju
20260515_052104,usage_montly_2016.csv,D200030078,F-417,2016,12,,2295,added_jeju
20260515_052104,usage_montly_2016.csv,D200030079,F-419,2016,1,,3157,added_jeju
20260515_052104,usage_montly_2016.csv,D200030079,F-419,2016,2,,5807,added_jeju
20260515_052104,usage_montly_2016.csv,D200030079,F-419,2016,3,,3103,added_jeju
20260515_052104,usage_montly_2016.csv,D200030079,F-419,2016,4,,4542,added_jeju
20260515_052104,usage_montly_2016.csv,D200030079,F-419,2016,5,,5097,added_jeju
20260515_052104,usage_montly_2016.csv,D200030079,F-419,2016,6,,6569,added_jeju
20260515_052104,usage_montly_2016.csv,D200030079,F-419,2016,7,,6696,added_jeju
20260515_052104,usage_montly_2016.csv,D200030079,F-419,2016,8,,11472,added_jeju
20260515_052104,usage_montly_2016.csv,D200030079,F-419,2016,9,,10696,added_jeju
20260515_052104,usage_montly_2016.csv,D200030079,F-419,2016,10,,6785,added_jeju
20260515_052104,usage_montly_2016.csv,D200030079,F-419,2016,11,,3441,added_jeju
20260515_052104,usage_montly_2016.csv,D200030079,F-419,2016,12,,3783,added_jeju
20260515_052104,usage_montly_2016.csv,D200030080,F-413,2016,1,,736,added_jeju
20260515_052104,usage_montly_2016.csv,D200030080,F-413,2016,2,,1049,added_jeju
20260515_052104,usage_montly_2016.csv,D200030080,F-413,2016,3,,1086,added_jeju
20260515_052104,usage_montly_2016.csv,D200030080,F-413,2016,4,,2689,added_jeju
20260515_052104,usage_montly_2016.csv,D200030080,F-413,2016,5,,1447,added_jeju
20260515_052104,usage_montly_2016.csv,D200030080,F-413,2016,6,,2122,added_jeju
20260515_052104,usage_montly_2016.csv,D200030080,F-413,2016,7,,1749,added_jeju
20260515_052104,usage_montly_2016.csv,D200030080,F-413,2016,8,,4180,added_jeju
20260515_052104,usage_montly_2016.csv,D200030080,F-413,2016,9,,1789,added_jeju
20260515_052104,usage_montly_2016.csv,D200030080,F-413,2016,10,,1111,added_jeju
20260515_052104,usage_montly_2016.csv,D200030080,F-413,2016,11,,889,added_jeju
20260515_052104,usage_montly_2016.csv,D200030080,F-413,2016,12,,894,added_jeju
20260515_052104,usage_montly_2016.csv,W200110005,F-434,2016,1,,1229,added_jeju
20260515_052104,usage_montly_2016.csv,W200110005,F-434,2016,2,,1584,added_jeju
20260515_052104,usage_montly_2016.csv,W200110005,F-434,2016,3,,1359,added_jeju
20260515_052104,usage_montly_2016.csv,W200110005,F-434,2016,4,,2138,added_jeju
20260515_052104,usage_montly_2016.csv,W200110005,F-434,2016,5,,2118,added_jeju
20260515_052104,usage_montly_2016.csv,W200110005,F-434,2016,6,,2542,added_jeju
20260515_052104,usage_montly_2016.csv,W200110005,F-434,2016,7,,2892,added_jeju
20260515_052104,usage_montly_2016.csv,W200110005,F-434,2016,8,,4787,added_jeju
20260515_052104,usage_montly_2016.csv,W200110005,F-434,2016,9,,2920,added_jeju
20260515_052104,usage_montly_2016.csv,W200110005,F-434,2016,10,,2292,added_jeju
20260515_052104,usage_montly_2016.csv,W200110005,F-434,2016,11,,1264,added_jeju
20260515_052104,usage_montly_2016.csv,W200110005,F-434,2016,12,,1166,added_jeju
20260515_052104,usage_montly_2016.csv,W200110008,F-435,2016,1,,5015,added_jeju
20260515_052104,usage_montly_2016.csv,W200110008,F-435,2016,2,,12601,added_jeju
20260515_052104,usage_montly_2016.csv,W200110008,F-435,2016,3,,6078,added_jeju
20260515_052104,usage_montly_2016.csv,W200110008,F-435,2016,4,,5512,added_jeju
20260515_052104,usage_montly_2016.csv,W200110008,F-435,2016,5,,4751,added_jeju
20260515_052104,usage_montly_2016.csv,W200110008,F-435,2016,6,,5516,added_jeju
20260515_052104,usage_montly_2016.csv,W200110008,F-435,2016,7,,5812,added_jeju
20260515_052104,usage_montly_2016.csv,W200110008,F-435,2016,8,,12041,added_jeju
20260515_052104,usage_montly_2016.csv,W200110008,F-435,2016,9,,17566,added_jeju
20260515_052104,usage_montly_2016.csv,W200110008,F-435,2016,10,,6712,added_jeju
20260515_052104,usage_montly_2016.csv,W200110008,F-435,2016,11,,6428,added_jeju
20260515_052104,usage_montly_2016.csv,W200110008,F-435,2016,12,,6044,added_jeju
20260515_052104,usage_montly_2016.csv,W200110009,F-437,2016,1,,4815,added_jeju
20260515_052104,usage_montly_2016.csv,W200110009,F-437,2016,2,,4918,added_jeju
20260515_052104,usage_montly_2016.csv,W200110009,F-437,2016,3,,6201,added_jeju
20260515_052104,usage_montly_2016.csv,W200110009,F-437,2016,4,,5718,added_jeju
20260515_052104,usage_montly_2016.csv,W200110009,F-437,2016,5,,6151,added_jeju
20260515_052104,usage_montly_2016.csv,W200110009,F-437,2016,6,,6060,added_jeju
20260515_052104,usage_montly_2016.csv,W200110009,F-437,2016,7,,6006,added_jeju
20260515_052104,usage_montly_2016.csv,W200110009,F-437,2016,8,,9303,added_jeju
20260515_052104,usage_montly_2016.csv,W200110009,F-437,2016,9,,7245,added_jeju
20260515_052104,usage_montly_2016.csv,W200110009,F-437,2016,10,,5375,added_jeju
20260515_052104,usage_montly_2016.csv,W200110009,F-437,2016,11,,5314,added_jeju
20260515_052104,usage_montly_2016.csv,W200110009,F-437,2016,12,,5232,added_jeju
20260515_052104,usage_montly_2016.csv,W200110010,F-436,2016,1,,2866,added_jeju
20260515_052104,usage_montly_2016.csv,W200110010,F-436,2016,2,,2970,added_jeju
20260515_052104,usage_montly_2016.csv,W200110010,F-436,2016,3,,3246,added_jeju
20260515_052104,usage_montly_2016.csv,W200110010,F-436,2016,4,,3991,added_jeju
20260515_052104,usage_montly_2016.csv,W200110010,F-436,2016,5,,3506,added_jeju
20260515_052104,usage_montly_2016.csv,W200110010,F-436,2016,6,,3796,added_jeju
20260515_052104,usage_montly_2016.csv,W200110010,F-436,2016,7,,3640,added_jeju
20260515_052104,usage_montly_2016.csv,W200110010,F-436,2016,8,,4563,added_jeju
20260515_052104,usage_montly_2016.csv,W200110010,F-436,2016,9,,4342,added_jeju
20260515_052104,usage_montly_2016.csv,W200110010,F-436,2016,10,,3632,added_jeju
20260515_052104,usage_montly_2016.csv,W200110010,F-436,2016,11,,2749,added_jeju
20260515_052104,usage_montly_2016.csv,W200110010,F-436,2016,12,,2586,added_jeju
20260515_052104,usage_montly_2016.csv,W200110011,F-438,2016,1,,21051,added_jeju
20260515_052104,usage_montly_2016.csv,W200110011,F-438,2016,2,,21859,added_jeju
20260515_052104,usage_montly_2016.csv,W200110011,F-438,2016,3,,20395,added_jeju
20260515_052104,usage_montly_2016.csv,W200110011,F-438,2016,4,,21550,added_jeju
20260515_052104,usage_montly_2016.csv,W200110011,F-438,2016,5,,21991,added_jeju
20260515_052104,usage_montly_2016.csv,W200110011,F-438,2016,6,,23755,added_jeju
20260515_052104,usage_montly_2016.csv,W200110011,F-438,2016,7,,24020,added_jeju
20260515_052104,usage_montly_2016.csv,W200110011,F-438,2016,8,,29131,added_jeju
20260515_052104,usage_montly_2016.csv,W200110011,F-438,2016,9,,29997,added_jeju
20260515_052104,usage_montly_2016.csv,W200110011,F-438,2016,10,,25596,added_jeju
20260515_052104,usage_montly_2016.csv,W200110011,F-438,2016,11,,26736,added_jeju
20260515_052104,usage_montly_2016.csv,W200110011,F-438,2016,12,,27511,added_jeju
20260515_052104,usage_montly_2016.csv,W200110012,F-439,2016,1,,6295,added_jeju
20260515_052104,usage_montly_2016.csv,W200110012,F-439,2016,2,,7856,added_jeju
20260515_052104,usage_montly_2016.csv,W200110012,F-439,2016,3,,5965,added_jeju
20260515_052104,usage_montly_2016.csv,W200110012,F-439,2016,4,,7622,added_jeju
20260515_052104,usage_montly_2016.csv,W200110012,F-439,2016,5,,7638,added_jeju
20260515_052104,usage_montly_2016.csv,W200110012,F-439,2016,6,,7702,added_jeju
20260515_052104,usage_montly_2016.csv,W200110012,F-439,2016,7,,10333,added_jeju
20260515_052104,usage_montly_2016.csv,W200110012,F-439,2016,8,,21647,added_jeju
20260515_052104,usage_montly_2016.csv,W200110012,F-439,2016,9,,15132,added_jeju
20260515_052104,usage_montly_2016.csv,W200110012,F-439,2016,10,,17251,added_jeju
20260515_052104,usage_montly_2016.csv,W200110012,F-439,2016,11,,17171,added_jeju
20260515_052104,usage_montly_2016.csv,W200110012,F-439,2016,12,,16812,added_jeju
20260515_052104,usage_montly_2016.csv,W200130021,F-448,2016,1,,183,added_jeju
20260515_052104,usage_montly_2016.csv,W200130021,F-448,2016,2,,179,added_jeju
20260515_052104,usage_montly_2016.csv,W200130021,F-448,2016,3,,165,added_jeju
20260515_052104,usage_montly_2016.csv,W200130021,F-448,2016,4,,176,added_jeju
20260515_052104,usage_montly_2016.csv,W200130021,F-448,2016,5,,168,added_jeju
20260515_052104,usage_montly_2016.csv,W200130021,F-448,2016,6,,168,added_jeju
20260515_052104,usage_montly_2016.csv,W200130021,F-448,2016,7,,161,added_jeju
20260515_052104,usage_montly_2016.csv,W200130021,F-448,2016,8,,219,added_jeju
20260515_052104,usage_montly_2016.csv,W200130021,F-448,2016,9,,251,added_jeju
20260515_052104,usage_montly_2016.csv,W200130021,F-448,2016,10,,233,added_jeju
20260515_052104,usage_montly_2016.csv,W200130021,F-448,2016,11,,179,added_jeju
20260515_052104,usage_montly_2016.csv,W200130021,F-448,2016,12,,172,added_jeju
20260515_052104,usage_montly_2016.csv,W200130030,F-445,2016,1,,6345,added_jeju
20260515_052104,usage_montly_2016.csv,W200130030,F-445,2016,2,,7655,added_jeju
20260515_052104,usage_montly_2016.csv,W200130030,F-445,2016,3,,7343,added_jeju
20260515_052104,usage_montly_2016.csv,W200130030,F-445,2016,4,,7708,added_jeju
20260515_052104,usage_montly_2016.csv,W200130030,F-445,2016,5,,7026,added_jeju
20260515_052104,usage_montly_2016.csv,W200130030,F-445,2016,6,,5584,added_jeju
20260515_052104,usage_montly_2016.csv,W200130030,F-445,2016,7,,4389,added_jeju
20260515_052104,usage_montly_2016.csv,W200130030,F-445,2016,8,,6753,added_jeju
20260515_052104,usage_montly_2016.csv,W200130030,F-445,2016,9,,7622,added_jeju
20260515_052104,usage_montly_2016.csv,W200130030,F-445,2016,10,,6315,added_jeju
20260515_052104,usage_montly_2016.csv,W200130030,F-445,2016,11,,6051,added_jeju
20260515_052104,usage_montly_2016.csv,W200130030,F-445,2016,12,,5852,added_jeju
20260515_052104,usage_montly_2016.csv,W200130031,F-447,2016,1,,9977,added_jeju
20260515_052104,usage_montly_2016.csv,W200130031,F-447,2016,2,,12134,added_jeju
20260515_052104,usage_montly_2016.csv,W200130031,F-447,2016,3,,12711,added_jeju
20260515_052104,usage_montly_2016.csv,W200130031,F-447,2016,4,,12316,added_jeju
20260515_052104,usage_montly_2016.csv,W200130031,F-447,2016,5,,6193,added_jeju
20260515_052104,usage_montly_2016.csv,W200130031,F-447,2016,6,,7660,added_jeju
20260515_052104,usage_montly_2016.csv,W200130031,F-447,2016,7,,6477,added_jeju
20260515_052104,usage_montly_2016.csv,W200130031,F-447,2016,8,,12902,added_jeju
20260515_052104,usage_montly_2016.csv,W200130031,F-447,2016,9,,17501,added_jeju
20260515_052104,usage_montly_2016.csv,W200130031,F-447,2016,10,,13879,added_jeju
20260515_052104,usage_montly_2016.csv,W200130031,F-447,2016,11,,14331,added_jeju
20260515_052104,usage_montly_2016.csv,W200130031,F-447,2016,12,,8853,added_jeju
20260515_052104,usage_montly_2016.csv,W200130036,F-457,2016,1,,22251,added_jeju
20260515_052104,usage_montly_2016.csv,W200130036,F-457,2016,2,,20828,added_jeju
20260515_052104,usage_montly_2016.csv,W200130036,F-457,2016,3,,18495,added_jeju
20260515_052104,usage_montly_2016.csv,W200130036,F-457,2016,4,,22124,added_jeju
20260515_052104,usage_montly_2016.csv,W200130036,F-457,2016,5,,21670,added_jeju
20260515_052104,usage_montly_2016.csv,W200130036,F-457,2016,6,,23604,added_jeju
